>>> %Run -c $EDITOR_CONTENT

MPY: soft reboot
DEVICE: bidirectional paired RSSI probe logger
CONFIG: run_id=run01 env=indoor_static distance_cm=100 freq_mhz=922.0 sf=7 bw=125000 cr=4/5 tx_power=14
CSV_HEADER,marker,run_id,env,seq,distance_cm,freq_mhz,sf,bw_khz,cr,tx_power_dbm,t_req_ms,t_resp_ms,rssi_network,snr_network,rssi_device,snr_device,payload_len,ok
PAIR,run01,indoor_static,0,100,922.000,7,125,4/5,14,12075,,,,,,36,0
PAIR,run01,indoor_static,1,100,922.000,7,125,4/5,14,13834,,,,,,36,0
PAIR,run01,indoor_static,2,100,922.000,7,125,4/5,14,15593,15878,-59,10.25,-54,9.5,36,1
PAIR,run01,indoor_static,3,100,922.000,7,125,4/5,14,16133,16418,-60,10.25,-55,9.5,36,1
PAIR,run01,indoor_static,4,100,922.000,7,125,4/5,14,16673,16959,-59,9.5,-55,9.5,36,1
PAIR,run01,indoor_static,5,100,922.000,7,125,4/5,14,17214,17496,,,,,36,0
PAIR,run01,indoor_static,6,100,922.000,7,125,4/5,14,17748,18033,-59,9.0,-54,10.0,36,1
PAIR,run01,indoor_static,7,100,922.000,7,125,4/5,14,18288,18573,-58,9.25,-54,10.0,36,1
PAIR,run01,indoor_static,8,100,922.000,7,125,4/5,14,18828,19113,-58,9.5,-55,10.5,36,1
PAIR,run01,indoor_static,9,100,922.000,7,125,4/5,14,19369,19654,-58,9.75,-55,9.25,36,1
PAIR,run01,indoor_static,10,100,922.000,7,125,4/5,14,19909,20200,-58,9.5,-55,9.5,37,1
PAIR,run01,indoor_static,11,100,922.000,7,125,4/5,14,20456,20746,-58,9.25,-55,9.75,37,1
PAIR,run01,indoor_static,12,100,922.000,7,125,4/5,14,21001,21291,-58,9.5,-55,9.5,37,1
PAIR,run01,indoor_static,13,100,922.000,7,125,4/5,14,21546,21836,-58,9.5,-56,9.0,37,1
PAIR,run01,indoor_static,14,100,922.000,7,125,4/5,14,22091,22382,-58,7.25,-55,9.75,37,1
PAIR,run01,indoor_static,15,100,922.000,7,125,4/5,14,22637,22927,-58,9.5,-55,9.5,37,1
PAIR,run01,indoor_static,16,100,922.000,7,125,4/5,14,23182,23472,-58,10.0,-55,9.75,37,1
PAIR,run01,indoor_static,17,100,922.000,7,125,4/5,14,23727,24018,-58,9.75,-54,9.25,37,1
PAIR,run01,indoor_static,18,100,922.000,7,125,4/5,14,24273,24563,-58,9.5,-54,9.75,37,1
PAIR,run01,indoor_static,19,100,922.000,7,125,4/5,14,24820,25110,-58,10.0,-54,9.75,37,1
PAIR,run01,indoor_static,20,100,922.000,7,125,4/5,14,25365,25655,-58,10.0,-55,9.5,37,1
PAIR,run01,indoor_static,21,100,922.000,7,125,4/5,14,25910,26200,-58,9.5,-55,9.5,37,1
PAIR,run01,indoor_static,22,100,922.000,7,125,4/5,14,26456,26746,-58,9.5,-54,9.5,37,1
PAIR,run01,indoor_static,23,100,922.000,7,125,4/5,14,27001,27291,-58,9.75,-54,9.75,37,1
PAIR,run01,indoor_static,24,100,922.000,7,125,4/5,14,27546,27836,-58,9.5,-54,9.75,37,1
PAIR,run01,indoor_static,25,100,922.000,7,125,4/5,14,28091,28382,-57,9.5,-55,10.0,37,1
PAIR,run01,indoor_static,26,100,922.000,7,125,4/5,14,28637,28927,-58,9.75,-55,9.0,37,1
PAIR,run01,indoor_static,27,100,922.000,7,125,4/5,14,29183,29479,-58,12.75,-54,9.5,37,1
PAIR,run01,indoor_static,28,100,922.000,7,125,4/5,14,29735,30025,-59,9.25,-55,9.75,37,1
PAIR,run01,indoor_static,29,100,922.000,7,125,4/5,14,30280,30570,-60,9.25,-55,9.75,37,1
PAIR,run01,indoor_static,30,100,922.000,7,125,4/5,14,30825,31115,-59,9.75,-55,9.75,37,1
PAIR,run01,indoor_static,31,100,922.000,7,125,4/5,14,31370,31661,-60,9.25,-55,9.75,37,1
PAIR,run01,indoor_static,32,100,922.000,7,125,4/5,14,31916,32206,-59,9.25,-56,9.5,37,1
PAIR,run01,indoor_static,33,100,922.000,7,125,4/5,14,32461,34552,,,,,37,0
PAIR,run01,indoor_static,34,100,922.000,7,125,4/5,14,34805,35095,-59,9.75,-57,9.75,37,1
PAIR,run01,indoor_static,35,100,922.000,7,125,4/5,14,35350,35640,-59,9.25,-55,9.5,37,1
PAIR,run01,indoor_static,36,100,922.000,7,125,4/5,14,35896,36186,-59,9.25,-55,9.75,37,1
PAIR,run01,indoor_static,37,100,922.000,7,125,4/5,14,36441,36731,-59,9.0,-55,9.5,37,1
PAIR,run01,indoor_static,38,100,922.000,7,125,4/5,14,36986,37277,-59,9.25,-56,9.25,37,1
PAIR,run01,indoor_static,39,100,922.000,7,125,4/5,14,37532,37824,-59,9.5,-55,9.5,37,1
PAIR,run01,indoor_static,40,100,922.000,7,125,4/5,14,38079,38369,-59,9.25,-56,9.75,37,1
PAIR,run01,indoor_static,41,100,922.000,7,125,4/5,14,38624,40715,,,,,37,0
PAIR,run01,indoor_static,42,100,922.000,7,125,4/5,14,40968,41258,-60,9.0,-55,9.75,37,1
PAIR,run01,indoor_static,43,100,922.000,7,125,4/5,14,41515,41805,-59,9.25,-55,9.75,37,1
����������������������������������������������������������������IR,run01,indoor_static,44,100,922.000,7,125,4/5,14,42060,42350,-59,9.75,-56,9.75,37,1
PAIR,run01,indoor_static,45,100,922.000,7,125,4/5,14,42605,44697,,,,,37,0
PAIR,run01,indoor_static,46,100,922.000,7,125,4/5,14,44949,45242,-59,9.25,-55,9.75,37,1
PAIR,run01,indoor_static,47,100,922.000,7,125,4/5,14,45497,45787,-59,9.25,-54,9.5,37,1
PAIR,run01,indoor_static,48,100,922.000,7,125,4/5,14,46042,46333,-59,9.5,-55,10.0,37,1
PAIR,run01,indoor_static,49,100,922.000,7,125,4/5,14,46588,46878,-59,9.25,-55,9.5,37,1
PAIR,run01,indoor_static,50,100,922.000,7,125,4/5,14,47133,47423,-59,9.0,-55,9.75,37,1
PAIR,run01,indoor_static,51,100,922.000,7,125,4/5,14,47678,47968,-59,9.5,-55,9.25,37,1
PAIR,run01,indoor_static,52,100,922.000,7,125,4/5,14,48224,48514,-59,9.5,-56,9.5,37,1
PAIR,run01,indoor_static,53,100,922.000,7,125,4/5,14,48769,49059,-59,9.0,-55,9.5,37,1
PAIR,run01,indoor_static,54,100,922.000,7,125,4/5,14,49314,49605,-59,9.0,-55,9.75,37,1
PAIR,run01,indoor_static,55,100,922.000,7,125,4/5,14,49861,50151,-59,9.25,-55,9.75,37,1
PAIR,run01,indoor_static,56,100,922.000,7,125,4/5,14,50407,50697,-59,9.25,-55,9.5,37,1
PAIR,run01,indoor_static,57,100,922.000,7,125,4/5,14,50952,51242,-59,9.5,-55,9.5,37,1
PAIR,run01,indoor_static,58,100,922.000,7,125,4/5,14,51497,51787,-59,9.25,-54,9.5,37,1
PAIR,run01,indoor_static,59,100,922.000,7,125,4/5,14,52043,52333,-59,9.25,-56,9.5,37,1
PAIR,run01,indoor_static,60,100,922.000,7,125,4/5,14,52588,52878,-59,9.25,-56,9.5,37,1
PAIR,run01,indoor_static,61,100,922.000,7,125,4/5,14,53133,53423,-59,9.25,-55,9.5,37,1
PAIR,run01,indoor_static,62,100,922.000,7,125,4/5,14,53679,53969,-59,9.25,-56,9.0,37,1
PAIR,run01,indoor_static,63,100,922.000,7,125,4/5,14,54224,54516,-59,9.75,-55,10.0,37,1
PAIR,run01,indoor_static,64,100,922.000,7,125,4/5,14,54771,55061,-59,9.0,-55,10.25,37,1
PAIR,run01,indoor_static,65,100,922.000,7,125,4/5,14,55316,55606,-59,9.25,-54,9.75,37,1
PAIR,run01,indoor_static,66,100,922.000,7,125,4/5,14,55861,56152,-61,9.5,-57,10.0,37,1
PAIR,run01,indoor_static,67,100,922.000,7,125,4/5,14,56407,56697,-62,9.5,-57,10.5,37,1
PAIR,run01,indoor_static,68,100,922.000,7,125,4/5,14,56952,57242,-62,9.75,-58,9.75,37,1
PAIR,run01,indoor_static,69,100,922.000,7,125,4/5,14,57497,57788,-61,9.5,-56,9.5,37,1
PAIR,run01,indoor_static,70,100,922.000,7,125,4/5,14,58043,58333,-60,9.5,-58,10.0,37,1
PAIR,run01,indoor_static,71,100,922.000,7,125,4/5,14,58589,58879,-59,9.25,-56,9.25,37,1
PAIR,run01,indoor_static,72,100,922.000,7,125,4/5,14,59134,59424,-59,9.25,-56,9.25,37,1
PAIR,run01,indoor_static,73,100,922.000,7,125,4/5,14,59679,59969,-59,9.5,-57,9.5,37,1
PAIR,run01,indoor_static,74,100,922.000,7,125,4/5,14,60224,60511,,,,,37,0
PAIR,run01,indoor_static,75,100,922.000,7,125,4/5,14,60763,62854,,,,,37,0
PAIR,run01,indoor_static,76,100,922.000,7,125,4/5,14,63107,63397,-59,9.25,-57,10.25,37,1
PAIR,run01,indoor_static,77,100,922.000,7,125,4/5,14,63652,63942,-57,9.75,-56,9.5,37,1
PAIR,run01,indoor_static,78,100,922.000,7,125,4/5,14,64197,64488,-58,9.25,-55,9.25,37,1
PAIR,run01,indoor_static,79,100,922.000,7,125,4/5,14,64743,65033,-59,9.5,-55,10.0,37,1
PAIR,run01,indoor_static,80,100,922.000,7,125,4/5,14,65288,65578,-58,9.25,-55,9.5,37,1
PAIR,run01,indoor_static,81,100,922.000,7,125,4/5,14,65833,66123,-59,9.75,-55,9.25,37,1
PAIR,run01,indoor_static,82,100,922.000,7,125,4/5,14,66378,66669,-58,9.75,-56,9.5,37,1
PAIR,run01,indoor_static,83,100,922.000,7,125,4/5,14,66924,67214,-58,9.5,-55,9.75,37,1
PAIR,run01,indoor_static,84,100,922.000,7,125,4/5,14,67471,67761,-59,9.25,-55,9.75,37,1
PAIR,run01,indoor_static,85,100,922.000,7,125,4/5,14,68016,68306,-59,9.25,-57,9.25,37,1
PAIR,run01,indoor_static,86,100,922.000,7,125,4/5,14,68562,68852,-60,9.5,-56,9.75,37,1
PAIR,run01,indoor_static,87,100,922.000,7,125,4/5,14,69107,69397,-60,9.5,-61,9.75,37,1
PAIR,run01,indoor_static,88,100,922.000,7,125,4/5,14,69652,69942,-59,9.75,-62,9.75,37,1
PAIR,run01,indoor_static,89,100,922.000,7,125,4/5,14,70197,70488,-62,9.5,-59,9.25,37,1
PAIR,run01,indoor_static,90,100,922.000,7,125,4/5,14,70743,71033,-63,9.5,-59,10.0,37,1
PAIR,run01,indoor_static,91,100,922.000,7,125,4/5,14,71288,71578,-63,9.5,-59,9.75,37,1
PAIR,run01,indoor_static,92,100,922.000,7,125,4/5,14,71834,72125,-63,10.0,-61,9.5,37,1
PAIR,run01,indoor_static,93,100,922.000,7,125,4/5,14,72380,72671,-61,9.25,-58,9.5,37,1
PAIR,run01,indoor_static,94,100,922.000,7,125,4/5,14,72926,73216,-59,9.25,-56,9.75,37,1
PAIR,run01,indoor_static,95,100,922.000,7,125,4/5,14,73471,73761,-59,9.5,-57,9.75,37,1
PAIR,run01,indoor_static,96,100,922.000,7,125,4/5,14,74016,74307,-61,10.0,-58,9.25,37,1
PAIR,run01,indoor_static,97,100,922.000,7,125,4/5,14,74562,74852,-62,9.75,-60,9.5,37,1
PAIR,run01,indoor_static,98,100,922.000,7,125,4/5,14,75107,75397,-62,9.5,-57,9.5,37,1
PAIR,run01,indoor_static,99,100,922.000,7,125,4/5,14,75652,75943,-60,9.75,-58,10.0,37,1
PAIR,run01,indoor_static,100,100,922.000,7,125,4/5,14,76198,76494,-60,9.75,-57,10.0,38,1
PAIR,run01,indoor_static,101,100,922.000,7,125,4/5,14,76749,77039,-60,9.5,-57,9.75,38,1
PAIR,run01,indoor_static,102,100,922.000,7,125,4/5,14,77294,77584,-60,9.5,-57,9.75,38,1
PAIR,run01,indoor_static,103,100,922.000,7,125,4/5,14,77839,78135,-59,9.25,-57,10.5,38,1
PAIR,run01,indoor_static,104,100,922.000,7,125,4/5,14,78390,78686,-60,9.75,-57,9.5,38,1
PAIR,run01,indoor_static,105,100,922.000,7,125,4/5,14,78941,79231,-57,9.5,-55,9.5,38,1
PAIR,run01,indoor_static,106,100,922.000,7,125,4/5,14,79486,79782,-55,9.75,-53,9.5,38,1
PAIR,run01,indoor_static,107,100,922.000,7,125,4/5,14,80037,80327,-55,9.5,-54,9.25,38,1
PAIR,run01,indoor_static,108,100,922.000,7,125,4/5,14,80583,80874,-56,9.5,-55,9.75,38,1
PAIR,run01,indoor_static,109,100,922.000,7,125,4/5,14,81129,81425,-59,9.25,-56,9.25,38,1
PAIR,run01,indoor_static,110,100,922.000,7,125,4/5,14,81680,81975,-57,10.5,-54,10.0,38,1
PAIR,run01,indoor_static,111,100,922.000,7,125,4/5,14,82230,82522,,,,,38,0
PAIR,run01,indoor_static,112,100,922.000,7,125,4/5,14,82775,83065,-57,9.5,-55,9.5,38,1
PAIR,run01,indoor_static,113,100,922.000,7,125,4/5,14,83320,83615,-57,10.0,-54,9.5,38,1
PAIR,run01,indoor_static,114,100,922.000,7,125,4/5,14,83871,84166,-57,9.75,-54,9.5,38,1
PAIR,run01,indoor_static,115,100,922.000,7,125,4/5,14,84422,84718,-57,10.5,-54,9.5,38,1
PAIR,run01,indoor_static,116,100,922.000,7,125,4/5,14,84974,85269,-58,9.25,-54,9.75,38,1
PAIR,run01,indoor_static,117,100,922.000,7,125,4/5,14,85524,85820,-57,9.25,-54,9.75,38,1
PAIR,run01,indoor_static,118,100,922.000,7,125,4/5,14,86075,86370,-57,9.75,-54,9.75,38,1
PAIR,run01,indoor_static,119,100,922.000,7,125,4/5,14,86626,86916,-57,9.5,-54,9.75,38,1
PAIR,run01,indoor_static,120,100,922.000,7,125,4/5,14,87171,87461,-57,9.5,-55,9.5,38,1
PAIR,run01,indoor_static,121,100,922.000,7,125,4/5,14,87716,88006,-57,9.5,-55,9.5,38,1
PAIR,run01,indoor_static,122,100,922.000,7,125,4/5,14,88262,88557,-57,10.0,-54,9.75,38,1
PAIR,run01,indoor_static,123,100,922.000,7,125,4/5,14,88813,89108,-56,10.0,-54,9.75,38,1
PAIR,run01,indoor_static,124,100,922.000,7,125,4/5,14,89363,89659,-57,10.0,-55,9.75,38,1
PAIR,run01,indoor_static,125,100,922.000,7,125,4/5,14,89914,90210,-57,10.0,-54,9.75,38,1
PAIR,run01,indoor_static,126,100,922.000,7,125,4/5,14,90465,90762,-57,10.0,-55,9.75,38,1
PAIR,run01,indoor_static,127,100,922.000,7,125,4/5,14,91017,91314,-56,9.75,-55,9.0,38,1
PAIR,run01,indoor_static,128,100,922.000,7,125,4/5,14,91569,91864,-57,9.5,-55,9.75,38,1
PAIR,run01,indoor_static,129,100,922.000,7,125,4/5,14,92120,92415,-57,9.5,-54,10.0,38,1
PAIR,run01,indoor_static,130,100,922.000,7,125,4/5,14,92670,92966,-57,9.75,-54,9.75,38,1
PAIR,run01,indoor_static,131,100,922.000,7,125,4/5,14,93221,93516,-57,10.0,-56,9.75,38,1
PAIR,run01,indoor_static,132,100,922.000,7,125,4/5,14,93771,94067,-57,10.0,-54,10.25,38,1
PAIR,run01,indoor_static,133,100,922.000,7,125,4/5,14,94322,94618,-57,9.75,-55,9.75,38,1
PAIR,run01,indoor_static,134,100,922.000,7,125,4/5,14,94873,95168,-56,9.5,-54,9.75,38,1
PAIR,run01,indoor_static,135,100,922.000,7,125,4/5,14,95423,95719,-57,9.25,-55,9.5,38,1
PAIR,run01,indoor_static,136,100,922.000,7,125,4/5,14,95974,96270,-57,10.0,-55,9.75,38,1
PAIR,run01,indoor_static,137,100,922.000,7,125,4/5,14,96525,96820,-57,9.5,-54,9.5,38,1
PAIR,run01,indoor_static,138,100,922.000,7,125,4/5,14,97076,97371,-56,10.0,-55,9.25,38,1
PAIR,run01,indoor_static,139,100,922.000,7,125,4/5,14,97626,97922,-56,9.75,-54,9.75,38,1
PAIR,run01,indoor_static,140,100,922.000,7,125,4/5,14,98177,98472,-56,9.25,-54,9.5,38,1
PAIR,run01,indoor_static,141,100,922.000,7,125,4/5,14,98728,99023,-56,10.0,-54,10.25,38,1
PAIR,run01,indoor_static,142,100,922.000,7,125,4/5,14,99278,99574,-56,9.75,-55,9.75,38,1
PAIR,run01,indoor_static,143,100,922.000,7,125,4/5,14,99829,100124,-56,9.75,-55,10.0,38,1
PAIR,run01,indoor_static,144,100,922.000,7,125,4/5,14,100380,100677,-56,9.5,-54,10.25,39,1
PAIR,run01,indoor_static,145,100,922.000,7,125,4/5,14,100932,101227,-56,9.75,-55,9.25,39,1
PAIR,run01,indoor_static,146,100,922.000,7,125,4/5,14,101482,101778,-56,9.75,-55,9.5,39,1
PAIR,run01,indoor_static,147,100,922.000,7,125,4/5,14,102033,102329,-56,10.0,-55,9.75,39,1
PAIR,run01,indoor_static,148,100,922.000,7,125,4/5,14,102584,102879,-56,10.25,-55,9.5,39,1
PAIR,run01,indoor_static,149,100,922.000,7,125,4/5,14,103134,103430,-56,9.5,-54,9.75,39,1
PAIR,run01,indoor_static,150,100,922.000,7,125,4/5,14,103685,103981,-56,10.25,-55,9.5,39,1
PAIR,run01,indoor_static,151,100,922.000,7,125,4/5,14,104236,104533,-56,9.25,-54,10.25,39,1
PAIR,run01,indoor_static,152,100,922.000,7,125,4/5,14,104788,105085,-57,9.25,-55,10.0,39,1
PAIR,run01,indoor_static,153,100,922.000,7,125,4/5,14,105340,105635,-56,9.75,-55,9.75,39,1
PAIR,run01,indoor_static,154,100,922.000,7,125,4/5,14,105890,106186,-56,9.75,-54,9.75,39,1
PAIR,run01,indoor_static,155,100,922.000,7,125,4/5,14,106441,106736,-56,9.75,-55,9.75,39,1
PAIR,run01,indoor_static,156,100,922.000,7,125,4/5,14,106991,107286,-56,10.0,-54,8.0,39,1
PAIR,run01,indoor_static,157,100,922.000,7,125,4/5,14,107542,107837,-56,10.0,-55,9.5,39,1
